"Year" "Month" "Day" "BEIERSDORF" "CANON" "CARREFOUR" "GOLDMAN_SACHS" "LOREAL" "LUFTHANSA" "THYSSENKRUPP" "UNITEDHEALTH" "WALMART" "YAMAHA_MOTORS"
2007 11 9 50.59 5580 47.540001 211.330002 88.519997 18.059999 43.029999 51.669998 42.900002 3040
2007 11 12 50.34 5430 47.860001 214.710007 87.5 18.620001 42.16 52.639999 43.32 2920
2007 11 13 51.23 5360 49.080002 233.039993 88.300003 18.84 40.98 53.299999 45.970001 2900
2007 11 14 51.880001 5600 49.549999 233.309998 89.449997 18.860001 40.91 53.040001 46.509998 2920
2007 11 15 51.25 5570 49.599998 227.020004 91.360001 18.459999 39.639999 53.02 46.200001 2945
2007 11 16 52.439999 5500 50.32 225.25 93.099998 18.219999 39.040001 53.419998 46.34 2875
2007 11 19 52.080002 5480 50.990002 220.539993 93.580002 17.67 37.529999 53.490002 45.470001 2830
2007 11 20 53.040001 5490 51.849998 217.479996 93.139999 17.719999 38.400002 54.07 45.5 2795
2007 11 21 51.59 5390 50.560001 209.5 93.449997 17.17 37.59 53.41 44.860001 2680
2007 11 22 53.639999 5440 52.290001 NA 92.849998 17.780001 36.950001 NA NA 2700
2007 11 23 53.700001 NA 53.299999 216.479996 94.690002 18.07 37.27 54.07 45.73 NA
2007 11 26 52.860001 5580 52.150002 207.449997 92.860001 17.620001 37.759998 53.380001 45.029999 2685
2007 11 27 52.810001 5610 51.740002 213.330002 92.440002 17.6 37.299999 54.290001 45.830002 2750
2007 11 28 54.66 5680 52.619999 227.520004 95.489998 18.24 37.790001 54.720001 47.23 2780
2007 11 29 55.009998 5860 52.77 224.380005 94.190002 18.040001 38.669998 54.759998 47.540001 2895
2007 11 30 55.009998 5810 52.91 226.639999 94.93 18.450001 40.299999 55 47.900002 3020
2007 12 3 55 5760 53.369999 226.889999 95.610001 18.190001 40.009998 54.630001 47.869999 3020
2007 12 4 54.470001 5740 53.02 215.220001 93.720001 17.83 37.610001 54.330002 48.189999 3000
2007 12 5 55.049999 5790 53.740002 218.259995 95.019997 18.209999 38.27 54.68 48.900002 3010
2007 12 6 53.919998 5840 53.48 222.509995 95.349998 18.280001 38.25 55.98 49.27 3040
2007 12 7 53.529999 5870 53.16 217.889999 95.870003 18.43 38.07 56.650002 49.02 3080
2007 12 10 54.299999 5920 53.240002 224.210007 97.099998 18.68 37.650002 57.869999 49.43 3040
2007 12 11 53.209999 5830 52.57 211.149994 96.089996 18.540001 37.48 57.07 49.029999 2920
2007 12 12 52.990002 5690 52.77 212.580002 97.720001 18.74 38.400002 57.470001 48.23 2920
2007 12 13 52.529999 5600 51.700001 208.479996 96.019997 18.360001 36.82 57.029999 48.330002 2930
2007 12 14 52.970001 5510 51.810001 210.669998 95.919998 18.299999 37.09 56.73 47.630001 2855
2007 12 17 52.73 5530 51.529999 208.630005 96.199997 17.98 36.310001 56.59 47.830002 2775
2007 12 18 53.200001 5430 51.369999 201.509995 95.629997 18.24 36.560001 57.200001 48.240002 2800
2007 12 19 53.029999 5400 51.639999 204.160004 94.940002 18.110001 37.110001 57.360001 48.080002 2720
2007 12 20 53.009998 5360 52.41 202.669998 95.730003 18.110001 37.009998 58.110001 47.849998 2725
2007 12 21 52.98 5240 53.549999 209.600006 98.400002 18.280001 37.919998 58.990002 48.209999 2720
2007 12 24 NA NA 53.529999 214.320007 98.260002 NA NA 58.880001 48.740002 NA
2007 12 25 NA 5240 NA NA NA NA NA NA NA 2775
2007 12 26 NA 5330 NA 216.690002 NA NA NA 58.950001 48.380001 2785
2007 12 27 53 5340 53.200001 211.949997 99.209999 18.18 38.220001 58.360001 47.77 2765
2007 12 28 53 5200 53.279999 211.940002 98.75 18.219999 38.349998 58.279999 48.080002 2705
2007 12 31 NA NA 53.290001 215.050003 97.980003 NA NA 58.200001 47.529999 NA
2008 1 2 52.389999 NA 52.52 207.600006 97.309998 18.200001 38.369999 56.669998 46.900002 NA
2008 1 3 51.18 NA 51.939999 204.839996 95.860001 17.75 38.299999 56.93 46.380001 NA
2008 1 4 51.02 4940 50.93 199.929993 95.139999 17.35 36.580002 56 45.720001 2560
2008 1 7 51.150002 4950 50.07 194.729996 95.190002 17.459999 36.459999 56.880001 46.560001 2465
2008 1 8 50.950001 4940 50.369999 189.5 96.709999 17.6 37.400002 56.209999 45.970001 2430
2008 1 9 49.75 4970 49.580002 191.75 94.349998 16.799999 37.049999 56.189999 46.900002 2440
2008 1 10 49.32 4890 49.990002 196.910004 91.5 16.6 35.220001 56.09 48.400002 2450
2008 1 11 46.830002 4750 50.490002 198.740005 86.949997 17.08 36.200001 55.91 47.720001 2415
2008 1 14 48.77 NA 50.080002 201.649994 88.089996 17.219999 36.259998 55.419998 47.669998 NA
2008 1 15 48.509998 4650 48.68 193.289993 85.199997 16.780001 35.740002 54.950001 46.990002 2340
2008 1 16 48.689999 4530 49.139999 197.5 84.699997 17.040001 34.84 55.279999 47.490002 2230
2008 1 17 49.470001 4580 49.43 190.979996 84.120003 16.799999 35.16 54.360001 47.48 2265
2008 1 18 49.740002 4510 48.709999 187.210007 84.779999 16.52 35.799999 54.400002 47.580002 2305
2008 1 21 47.200001 4440 46.029999 NA 78.220001 15.6 32.610001 NA NA 2140
2008 1 22 47.41 4220 46.709999 190.690002 80.110001 15.93 32.779999 51.220001 49.200001 2015
2008 1 23 46.91 4340 45.310001 199.389999 76.010002 15.82 30.959999 50.349998 50.16 2090
2008 1 24 49.560001 4550 48.970001 199.199997 84.010002 16.68 32.240002 49.82 48.91 2165
2008 1 25 50.650002 4860 48.310001 191.369995 82.889999 16.219999 32.970001 50 48.09 2340
2008 1 28 50.23 4620 48.060001 196.25 81.43 16.139999 32.360001 52 48.709999 2230
2008 1 29 50.299999 4780 47.939999 196.050003 79.910004 16.440001 33.48 50.779999 49.009998 2290
2008 1 30 49.330002 4690 47.220001 198.550003 80.779999 16.290001 33.549999 50.16 49.16 2270
2008 1 31 51.549999 4580 47.009998 199.550003 82.459999 15.97 32.740002 50.84 50.740002 2410
2008 2 1 51.240002 4590 47.540001 207.779999 83.449997 15.93 34.700001 50.099998 51.18 2475
2008 2 4 51.200001 4620 47.419998 200.800003 83.050003 15.79 35.110001 49.900002 50.07 2625
2008 2 5 49.880001 4530 45.549999 189.860001 80.440002 15.34 34.040001 49.400002 49.560001 2225
2008 2 6 50.799999 4350 45.869999 187.169998 82.699997 15.23 34.360001 49.380001 48.830002 2105
2008 2 7 50.759998 4440 45.27 190.460007 80.849998 15.32 33.650002 49.029999 49.84 2130
2008 2 8 51.360001 4310 45.23 187.070007 80.93 15.41 33.400002 48.200001 48.759998 2030
2008 2 11 50.639999 NA 44.75 185.869995 81.519997 15.3 33.310001 48.220001 49.599998 NA
2008 2 12 51.959999 4390 45.880001 180.649994 85.790001 15.61 35 48.27 50.25 2030
2008 2 13 52.490002 4530 46.299999 180.179993 86.599998 15.86 33.790001 46.970001 50.66 2015
2008 2 14 52.200001 4760 46.27 176.559998 83 15.65 34.540001 46.610001 49.970001 2075
2008 2 15 51.91 4720 45.91 178.410004 82.760002 15.22 33.41 47.740002 49.439999 2085
2008 2 18 52.41 4730 46.48 NA 83.559998 15.47 34.66 NA NA 2115
2008 2 19 51.630001 4930 46.919998 173.800003 82.379997 15.64 34.549999 48.080002 49.66 2135
2008 2 20 51.599998 4830 46.310001 177.25 79.769997 15.38 34.48 48.099998 49.700001 2120
2008 2 21 51.689999 4990 47.27 175.169998 80.089996 15.35 36.009998 47.799999 49.790001 2160
2008 2 22 51.709999 4860 46.889999 177.710007 80.260002 14.94 36.25 47.360001 49.970001 2115
2008 2 25 52.360001 4990 47.759998 177.360001 81.110001 15.24 37.060001 47.98 50.330002 2135
2008 2 26 52.490002 5000 48.27 172.699997 80.599998 16.139999 39.209999 48.93 51.400002 2165
2008 2 27 53.119999 5000 48.18 180.800003 81.639999 16.07 39.34 49.169998 51.43 2285
2008 2 28 52.529999 4930 47.709999 176.699997 79.580002 15.73 39.02 48.009998 50.700001 2205
2008 2 29 52.950001 4820 46.68 169.630005 78.720001 15.49 38.150002 46.48 49.59 2115
2008 3 3 53.360001 4570 46.389999 165.080002 77.379997 15.38 38.310001 46.349998 49.889999 1981
2008 3 4 52.09 4580 46.419998 163.600006 77.019997 15.16 38.299999 46.759998 49.869999 1970
2008 3 5 52.669998 4540 46.439999 164.970001 78.260002 15.57 39.220001 47.220001 49.549999 1960
2008 3 6 52.200001 4640 48.34 158.649994 76.839996 15.03 38.119999 45.810001 49.98 2005
2008 3 7 52.080002 4530 47.810001 160.070007 76.769997 15.18 36.5 45.209999 49.900002 1905
2008 3 10 51.240002 4530 47.490002 155.580002 77.230003 14.93 35.220001 45.07 48.849998 1824
2008 3 11 52.349998 4530 47.810001 163.070007 78.18 15.02 35.790001 38.240002 50.25 1888
2008 3 12 51.990002 4640 47.790001 163.009995 77.900002 15.72 36.330002 36.68 50.290001 1935
2008 3 13 51.650002 4450 47.400002 165.440002 76.82 15.36 36.09 38.279999 50.599998 1846
2008 3 14 52.02 4390 47.060001 156.860001 78.790001 15.38 36.43 37.189999 49.82 1779
2008 3 17 50.610001 4200 45.900002 151.020004 75.760002 14.95 34.849998 33.84 49.950001 1694
2008 3 18 51.950001 4300 47.599998 175.589996 78.419998 15.44 36.060001 35.060001 50.98 1700
2008 3 19 52.310001 4570 47.84 166.490005 79.629997 15.4 35.48 35.549999 50.779999 1780
2008 3 20 52.5 NA 47.459999 179.630005 79.599998 16.08 34.060001 35.32 53.23 NA
2008 3 21 NA 4640 NA NA NA NA NA NA NA 1831
2008 3 24 NA 4600 NA 178.880005 NA NA NA 35.709999 53.630001 1844
2008 3 25 52.790001 4780 49.040001 179.630005 82.260002 16.700001 34.349998 35.279999 53.049999 1923
2008 3 26 52.169998 4640 48.66 175.479996 82.209999 16.85 35.139999 34.099998 52.900002 1870
2008 3 27 53.060001 4640 48.669998 168.139999 82.050003 17.299999 36.27 34 52.369999 1833
2008 3 28 52.18 4700 48.48 164.449997 80.059998 17.040001 36.040001 34.400002 52.119999 1833
2008 3 31 53.290001 4590 48.869999 165.389999 80.440002 17.129999 36.240002 34.360001 52.68 1834
2008 4 1 53.52 4700 50.02 176.860001 82.470001 17.77 37.060001 36.25 54.080002 1864
2008 4 2 53.389999 4980 50.110001 176.869995 82.150002 17.85 37.509998 35.959999 54.459999 1955
2008 4 3 52.700001 5000 50.200001 176.529999 81.099998 17.639999 37.810001 36.150002 54.93 2015
2008 4 4 52.689999 4890 49.650002 175.399994 81.470001 17.49 37.139999 36.5 54.400002 1930
2008 4 7 52.57 4980 49.799999 178.729996 83.169998 17.75 37.48 36.669998 54.23 1948
2008 4 8 51.669998 4850 49.470001 178.899994 82.550003 17.51 36.77 38.080002 54.450001 1901
2008 4 9 50.950001 4770 47.68 174.139999 81.510002 17.16 36.880001 37.279999 54.139999 1848
2008 4 10 51.849998 4720 46.220001 170.550003 81.18 17.059999 36.91 36.599998 54.66 1773
2008 4 11 51 4850 45.869999 167.300003 78.760002 17.18 36.759998 35.869999 54.799999 1884
2008 4 14 51 4610 46.5 163.589996 78.260002 17.07 37.060001 36.290001 55.150002 1826
2008 4 15 51.48 4590 46.540001 164.199997 79.610001 17.120001 37.799999 37.240002 56.27 1899
2008 4 16 50.889999 4710 45.720001 169.050003 73.75 17.57 38.599998 35.799999 57.07 1919
2008 4 17 50.849998 4950 45.130001 172.100006 73.989998 17.5 38.880001 36.700001 56.669998 1996
2008 4 18 51.16 5070 45.830002 179.929993 74 18.200001 40.09 37.25 56.310001 1997
2008 4 21 50.790001 5380 44.939999 180.399994 73.169998 18.32 40.43 37.810001 56.380001 2090
2008 4 22 51 5240 44.860001 179.759995 72.550003 17.860001 39.099998 34.150002 56.549999 2025
2008 4 23 50.200001 5140 44.59 179.350006 74.809998 17.24 39.990002 34.73 56.919998 2030
2008 4 24 51.07 5170 44.720001 188.789993 73.830002 17.370001 39.91 33.59 57.450001 1987
2008 4 25 52.200001 5400 45.07 192 74.330002 18.08 39.360001 33.990002 57.650002 2025
2008 4 28 52.540001 5300 45.330002 190.240005 75.150002 18.139999 40.099998 33.639999 57.349998 2065
2008 4 29 53.450001 NA 44.91 192.679993 75.290001 17.950001 40.330002 33.400002 58.610001 NA
2008 4 30 54.689999 5200 45.23 191.369995 76.209999 16.870001 40.23 32.630001 57.98 2005
2008 5 1 NA 5240 NA 199.050003 NA NA NA 32.900002 58.07 2015
2008 5 2 53.450001 5400 45.650002 200.270004 77.449997 17.5 41.389999 33.470001 57.5 2015
2008 5 5 53.5 NA 45.32 197.119995 77.589996 17.370001 41.16 33.07 56.970001 NA
2008 5 6 50.700001 NA 45.209999 197.610001 77.540001 17.190001 42.549999 32.799999 56.349998 NA
2008 5 7 50.759998 5470 45.75 189.759995 78.260002 17.299999 43.599998 32.66 56.830002 2050
2008 5 8 51.860001 5400 45.540001 187.720001 79.199997 16.969999 44.700001 33 57.16 1993
2008 5 9 52.009998 5260 44.93 188.089996 78.5 16.639999 44.200001 32.939999 57.18 1930
2008 5 12 52.52 5260 45.099998 192.080002 79 16.65 45.48 32.779999 58.02 1906
2008 5 13 52.310001 5410 46.25 190.330002 77.459999 16.75 44.59 32.549999 56.650002 1957
2008 5 14 51.860001 5530 46.720001 190.130005 78.050003 16.77 45.389999 32.02 57.450001 2045
2008 5 15 51.59 5590 46.439999 188.619995 78.199997 16.83 44.91 31.700001 57.119999 2090
2008 5 16 51.299999 5570 46.380001 187.139999 77.849998 17.16 45.860001 32.32 57.040001 2120
2008 5 19 51.610001 5620 46.200001 184.399994 78.190002 17.18 46.630001 33.439999 56.400002 2095
2008 5 20 51.060001 5660 45.939999 182.429993 77.25 16.639999 44.98 34.049999 55.950001 2080
2008 5 21 50.619999 5460 45.25 178.600006 77.699997 16.129999 44.34 34.16 55.23 2000
2008 5 22 51.02 5450 44.84 177.199997 76.879997 15.84 44.049999 35.299999 56.049999 2035
2008 5 23 50 5440 44.43 172.639999 76.669998 15.5 42.689999 34.75 55.75 2015
2008 5 26 50.049999 5270 44.349998 NA 77.230003 15.56 43.169998 NA NA 1964
2008 5 27 49.799999 5370 44.07 173.919998 76.349998 15.85 42.669998 35.02 56.400002 1999
2008 5 28 50.630001 5330 44.77 174.830002 77.849998 16.23 44.299999 34.23 57.09 1926
2008 5 29 50.880001 5540 44.389999 176.240005 78.470001 16.1 44.02 34.5 57.939999 2020
2008 5 30 50.669998 5690 45.07 176.410004 78.220001 16.67 43.43 34.209999 57.740002 2145
2008 6 2 50 5790 44 172.339996 76.75 16.25 43.380001 33.990002 57.200001 2175
2008 6 3 51.34 5660 45.380001 170.580002 78.120003 16.209999 44.150002 33.950001 57.77 2075
2008 6 4 50.599998 5700 45.689999 172.100006 75.970001 16.67 43.490002 33.82 57.68 2205
2008 6 5 51.150002 5640 44.939999 176.600006 77.400002 16.73 43.450001 33.939999 59.799999 2235
2008 6 6 50.529999 5700 44.009998 169.440002 75.07 15.97 43.470001 33.029999 58.369999 2235
2008 6 9 50 5450 43.939999 165.759995 74.089996 15.63 43.419998 32.93 59.57 2140
2008 6 10 50.130001 5340 43.950001 167.210007 74.379997 15.71 41.830002 32.599998 59.779999 2135
2008 6 11 49.84 5520 43.380001 162.399994 73.739998 15.56 40.029999 31.950001 58.52 2230
2008 6 12 49.759998 5390 43.23 166.75 74.989998 15.63 41.700001 31.01 59.110001 2205
2008 6 13 48.959999 5440 43.360001 178.289993 74.790001 15.72 40.639999 30.74 59.18 2175
2008 6 16 48.360001 5600 42.700001 182.089996 73.919998 15.55 41.48 30.200001 59.310001 2190
2008 6 17 48.860001 5540 43.220001 179.440002 73.470001 15.5 41.700001 30 58.689999 2190
2008 6 18 48.959999 5560 43.23 182.770004 72.959999 15.21 40.650002 30.219999 57.669998 2175
2008 6 19 48.790001 5480 42.810001 186.929993 72.559998 14.94 41.169998 27.889999 57.689999 2125
2008 6 20 48.5 5470 41.869999 183.770004 71.25 14.65 41.919998 27.120001 56.259998 2130
2008 6 23 48.470001 5520 42 178.589996 70.809998 14.26 41.389999 26.389999 56.639999 2105
2008 6 24 48 5530 40.799999 181.979996 69.389999 14.45 41 26.43 57.32 2085
2008 6 25 48.75 5500 41.549999 183.649994 70.25 14.76 39.869999 26.790001 58.119999 2095
2008 6 26 47.639999 5530 37.880001 176.259995 67.849998 14.13 39.68 25.969999 56.830002 2060
2008 6 27 46.25 5440 34.91 174.559998 67.43 14.05 40.610001 26.01 56.299999 2005
2008 6 30 46.77 5460 35.959999 174.899994 69.099998 13.7 39.880001 26.25 56.200001 1987
2008 7 1 46.470001 5340 34.77 175.330002 68.540001 13.44 36.799999 25.629999 57.029999 1987
2008 7 2 44.75 5200 33.810001 178.789993 66.75 13.54 35.130001 25.120001 56.5 1924
2008 7 3 44.41 5260 34.139999 178.889999 68.160004 13.69 34.900002 22.959999 56.599998 1898
2008 7 4 43.950001 5240 33.189999 NA 66.709999 13.48 34.330002 NA NA 1885
2008 7 7 43.880001 5320 33.16 169.820007 67.470001 13.76 35.080002 23.309999 56.91 1883
2008 7 8 43.98 5280 33.639999 174.899994 69.120003 14.16 33.73 23.280001 59.110001 1888
2008 7 9 43.939999 5260 34.450001 169.020004 69.949997 14.45 34.650002 22.93 57.669998 1882
2008 7 10 42.389999 5180 31.5 170.160004 67.25 14.13 33.98 22.58 57.209999 1893
2008 7 11 41.369999 5100 30.75 162.479996 64.580002 13.33 33.689999 22.16 56.290001 1876
2008 7 14 41.41 4980 31.190001 158.669998 65.279999 13.34 33.73 22.18 56.310001 1830
2008 7 15 41.82 4850 31.690001 157.800003 64.089996 13.02 32.639999 22.33 56.240002 1771
2008 7 16 41.099998 4900 32.040001 172.860001 66.269997 13.65 32.959999 22.530001 56.959999 1781
2008 7 17 41.639999 4970 33.799999 181.240005 66.300003 14.41 33.220001 23.58 57.68 1773
2008 7 18 39.59 4940 33.73 182.839996 64.93 15.21 32.610001 23.9 57.919998 1782
2008 7 21 40.290001 NA 33.900002 180.779999 63.950001 15.22 33.200001 23.83 57.310001 NA
2008 7 22 40.009998 5150 34.799999 188.039993 65.279999 15.28 33.32 26.209999 59.060001 1900
2008 7 23 41.610001 5170 35.150002 187.869995 66.07 15.89 33.52 27.76 58.09 1931
2008 7 24 41.290001 5360 34.330002 180.259995 66.75 15.62 31.620001 27.02 56.970001 1983
2008 7 25 40.880001 5100 35 178.660004 66.139999 15.45 32.290001 27.450001 56.830002 1955
2008 7 28 41.139999 5060 34.119999 172.899994 65.209999 14.99 32.439999 26.780001 56.02 1967
2008 7 29 40.709999 4910 33.630001 181.630005 66.43 15.1 33.389999 27.530001 57.450001 1894
2008 7 30 41.849998 4930 33.93 186.169998 67.059998 14.88 36 27.280001 58.560001 1950
2008 7 31 41.5 4960 32.93 184.039993 67.400002 14.77 35.91 28.08 58.619999 1830
2008 8 1 41.18 4910 32.369999 182 66.650002 14.71 35.18 28.129999 57.75 1745
2008 8 4 41.18 4800 32.619999 177.860001 67.82 14.54 34.700001 28.959999 58.43 1678
2008 8 5 39.540001 4850 34.669998 180.770004 69.550003 15.47 34.669998 30.450001 60.34 1680
2008 8 6 39.130001 5090 35.450001 179.550003 70.349998 15.63 35.700001 29.860001 60.759998 1782
2008 8 7 37.779999 5070 34.900002 172.330002 68.769997 15.305 35.43 29.16 56.959999 1732
2008 8 8 37.77 5110 36.740002 175.949997 71.339996 15.71 35.23 31 57.860001 1745
2008 8 11 39.02 5300 37.389999 178 72.769997 15.92 35.27 31.25 58.560001 1745
2008 8 12 40.880001 5340 38.150002 167.300003 75.099998 15.76 34.099998 31.48 59.25 1697
2008 8 13 39.919998 5210 35.630001 164.899994 72.989998 15.12 33.77 31.610001 57.880001 1699
2008 8 14 39.66 5160 35.720001 166.589996 69.650002 14.99 33.830002 31.889999 58.099998 1654
2008 8 15 40.720001 5280 36.830002 163.179993 71.669998 15.285 33.220001 33.009998 59.369999 1654
2008 8 18 40.209999 5340 36.419998 160.039993 71.629997 15.04 33.43 32.130001 58.830002 1703
2008 8 19 39.560001 5140 35.939999 158 70.309998 14.46 32.919998 30.969999 58.200001 1659
2008 8 20 39.650002 5040 34.830002 158.25 69.32 14.385 33.860001 30.24 58.360001 1646
2008 8 21 38.66 4990 33.75 156.419998 68.07 14.02 33.419998 30.299999 58.5 1635
2008 8 22 38.970001 4970 34.779999 159.809998 68.879997 14.44 33.950001 30.610001 59.439999 1624
2008 8 25 38.59 5110 34 155.710007 68.849998 14.385 33.400002 29.309999 58.549999 1640
2008 8 26 38.560001 5060 34.75 155.910004 69.349998 14.54 33.34 29.459999 59 1676
2008 8 27 38.619999 5050 34.470001 155.479996 68.900002 14.4 33.400002 29.43 59.290001 1618
2008 8 28 38.75 4790 33.700001 161.830002 69.809998 14.64 33.720001 30.059999 59.880001 1620
2008 8 29 39.650002 4950 36.130001 163.970001 67.910004 14.695 34.209999 30.450001 59.07 1702
2008 9 1 39.330002 4820 35.400002 NA 69.139999 15.005 33.639999 NA NA 1627
2008 9 2 40.330002 4690 37.095001 165.320007 69.900002 15.63 32.540001 29.280001 59.650002 1594
2008 9 3 40.599998 4770 36.380001 167.610001 69.489998 15.565 31.780001 29.68 59.790001 1638
2008 9 4 40.200001 4770 34.935001 160.899994 69.620003 15.06 30.360001 28.059999 59.779999 1603
2008 9 5 40.009998 4630 34.005001 163.240005 69.050003 14.57 28.84 27.709999 60.740002 1589
2008 9 8 41.25 4740 35.299999 169.729996 71.32 15.03 29.49 29.16 62 1666
2008 9 9 41.209999 4640 35.200001 161.669998 71.114998 15.19 27.120001 28.48 61.130001 1628
2008 9 10 40.630001 4460 35.165001 157.589996 72.57 15.12 27.51 29.309999 62.02 1640
2008 9 11 40.66 4300 34.455002 157.029999 72.800003 14.95 27.209999 29.959999 63.169998 1610
2008 9 12 41.25 4270 34.305 154.210007 73.849998 15.04 27.450001 29.610001 62.41 1579
2008 9 15 40.349998 NA 33.744999 135.5 73.699997 14.835 26.26 28.01 61.630001 NA
2008 9 16 41.43 3840 32.615002 133.009995 74.169998 15 25.32 26.780001 62.139999 1560
2008 9 17 41 3970 32.450001 114.5 73.110001 14.75 23.42 25.51 59.639999 1575
2008 9 18 42.040001 3940 33.099998 108 74.93 14.28 21.82 26.57 61.48 1596
2008 9 19 44.57 4260 34.095001 129.800003 76.080002 15.28 25.83 26.790001 59.700001 1607
2008 9 22 42.810001 4350 32.189999 120.779999 72.485001 15.25 25.690001 26.52 58.889999 1641
2008 9 23 41.860001 NA 32.705002 125.050003 70.425003 14.505 24.59 26 58.400002 NA
2008 9 24 41.959999 4220 33.345001 133 70.510002 14.88 24.129999 25.1 58.919998 1578
2008 9 25 43.540001 4210 34.25 135.5 73.315002 15.09 24.52 25.5 60.119999 1580
2008 9 26 42.380001 4150 33.66 137.990005 72.580002 14.435 23.299999 25.809999 60.709999 1555
2008 9 29 42.389999 4070 32.450001 120.699997 70.989998 13.625 20.780001 21 58.450001 1459
2008 9 30 44.810001 3820 33.099998 128 69.25 13.8 21.030001 25.389999 59.889999 1417
2008 10 1 44.490002 3980 33.654999 134.5 70.360001 13.78 20.629999 25.08 59.66 1414
2008 10 2 44 4010 33.25 131.539993 68.449997 13.82 19.809999 24.76 58.849998 1331
2008 10 3 42.389999 3840 33.615002 128 68.264999 13.94 20.6 24.110001 59.73 1257
2008 10 6 40.5 3680 29.91 124 64.565002 12.855 18.190001 22.26 57.900002 1226
2008 10 7 40.330002 3530 30.85 115 66.654999 12.465 17.75 20.52 54.84 1202
2008 10 8 38.619999 3200 28.995001 113 64.904999 11.855 16.299999 19.200001 54.549999 1065
2008 10 9 38.59 3330 27.309999 101.349998 62.154999 11.88 16.75 17.799999 51.389999 1113
2008 10 10 37 3100 25.32 88.800003 59.264999 10.89 15.5 17.35 50.950001 1034
2008 10 13 39.610001 NA 26.674999 111 68 11.9 18.1 23.379999 54.5 NA
2008 10 14 39.869999 3600 28.08 122.900002 65.230003 12.5 18.809999 22.99 54.439999 1234
2008 10 15 38.689999 3430 26.459999 113.150002 62.645 11.87 16.68 21.67 50.049999 1111
2008 10 16 37.279999 3010 24.68 112.400002 60.825001 11.9 15.29 22.629999 54.619999 994
2008 10 17 38.720001 3180 26.799999 114.300003 63.310001 12.53 16.049999 24.389999 53.77 1050
2008 10 20 39.189999 3280 28.76 121.5 66.199997 12.38 16.02 25.51 54.43 1050
2008 10 21 39.41 3460 28.49 121.349998 64.235001 12.715 15.98 25.25 53.669998 1065
2008 10 22 37.18 3250 27.129999 115.059998 61.424999 12.17 15.15 24.059999 52.27 965
2008 10 23 38.650002 3050 27.75 108.580002 62.970001 11.73 14.69 23.93 52.759998 890
2008 10 24 38.450001 2665 28.799999 100.400002 62.84 11.075 13.99 22.91 51.400002 813
2008 10 27 37.5 2375 30 92.879997 57.209999 10.33 12.93 20.43 49.669998 779
2008 10 28 38.93 2555 31.200001 93.57 57.639999 9.43 12.6 22.450001 55.169998 864
2008 10 29 41.220001 2730 33 97.660004 60.950001 10.03 13.4 21.32 55.02 866
2008 10 30 42.5 3040 32.805 91.110001 60.810001 10.725 14.31 22.389999 54.75 966
2008 10 31 41.099998 3340 32.919998 92.5 59.014999 10.94 15.01 23.73 55.810001 1066
2008 11 3 42.150002 NA 33.549999 89.089996 59.200001 11.08 15.96 23.49 55.970001 NA
2008 11 4 45.25 3520 33.514999 95 61.924999 11.465 16.9 22.82 56.130001 1055
2008 11 5 44.470001 3970 33.075001 87.43 61.744999 11.195 15.62 22.77 54.130001 1210
2008 11 6 44 3470 31.85 80.720001 60.09 10.675 13.66 22.16 53.490002 1010
2008 11 7 44.84 3270 32.830002 77.779999 62.419998 10.695 13.97 22.43 54.389999 979
2008 11 10 43.790001 3440 33.044998 71.209999 62.935001 10.74 14.82 21.440001 55.18 1079
2008 11 11 42.779999 3150 31.700001 74.68 60.169998 10.105 13.81 20.16 54.75 1017
2008 11 12 41.869999 3040 31.65 66.790001 59.919998 10.225 13.51 18.870001 52.619999 991
2008 11 13 42.150002 2850 31.540001 69.989998 61.744999 10.295 13.33 20.84 54.93 914
2008 11 14 42.860001 2915 31.77 66.730003 62.540001 10.26 13.59 20.02 52.709999 959
2008 11 17 42.919998 2935 29.815001 62.490002 60.240002 9.72 13.41 18.889999 51.810001 963
2008 11 18 42.75 2815 30.865 62.029999 62.52 9.645 13.55 19.030001 52.720001 922
2008 11 19 42.200001 2805 30.584999 55.18 62.349998 9.465 12.86 17.73 51 939
2008 11 20 40.580002 2610 29.549999 52 60.110001 9.055 12.11 16.299999 50.66 896
2008 11 21 40.200001 2695 28.5 53.310001 59.875 8.99 12.36 17.15 52.919998 931
2008 11 24 42.330002 NA 31.065001 67.419998 65.989998 9.785 14.04 19.07 52.77 NA
2008 11 25 43.099998 2905 31.23 71.779999 65.940002 10.055 14.55 20.73 54.68 902
2008 11 26 42.349998 2820 29.299999 76.5 64.004997 10.195 14.92 20.98 56.689999 921
2008 11 27 42.259998 2895 29.77 NA 64.910004 10.325 15.54 NA NA 916
2008 11 28 43.5 2825 29.709999 78.989998 63.66 10.335 15.96 21.01 55.880001 903
2008 12 1 42.330002 2815 28.315001 65.760002 61.400002 9.83 14.76 20.120001 53.009998 887
2008 12 2 41.889999 2640 28.719999 65 61.935001 10.325 15.24 20.32 53.450001 874
2008 12 3 43.720001 2645 29.67 68.949997 62.834999 10.36 15.53 20.379999 54.380001 880
2008 12 4 43.419998 2565 29.049999 67.529999 63.014999 10.375 15.88 19.9 55.110001 822
2008 12 5 41.220001 2560 27.120001 70.720001 60.040001 10.195 15 21.41 58.209999 773
2008 12 8 42.310001 2685 28.959999 77.150002 62.77 10.9 16.639999 21.450001 57.560001 820
