Local time,,Date,Time,Open,High,Low,Close,Volume
06.01.2020 03:33:00.000 GMT+0100,06.01.2020 03:33:00,06.01.2020,3:33:00,13086.19,13091.38,13086.17,13089.38,0.0197
06.01.2020 03:34:00.000 GMT+0100,06.01.2020 03:34:00,06.01.2020,3:34:00,13088.86,13090.68,13088.2,13088.38,0.0167
06.01.2020 03:35:00.000 GMT+0100,06.01.2020 03:35:00,06.01.2020,3:35:00,13088.69,13090.88,13088.69,13089.37,0.011
06.01.2020 03:36:00.000 GMT+0100,06.01.2020 03:36:00,06.01.2020,3:36:00,13089.37,13090.4,13077.87,13078.86,0.0339
06.01.2020 03:37:00.000 GMT+0100,06.01.2020 03:37:00,06.01.2020,3:37:00,13079.38,13079.38,13076.67,13076.87,0.0365
06.01.2020 03:38:00.000 GMT+0100,06.01.2020 03:38:00,06.01.2020,3:38:00,13076.66,13077.87,13076.4,13077.36,0.0209
06.01.2020 03:39:00.000 GMT+0100,06.01.2020 03:39:00,06.01.2020,3:39:00,13077.69,13080.38,13077.38,13079.37,0.02
06.01.2020 03:40:00.000 GMT+0100,06.01.2020 03:40:00,06.01.2020,3:40:00,13079.86,13079.86,13075.89,13076.36,0.0098
06.01.2020 03:41:00.000 GMT+0100,06.01.2020 03:41:00,06.01.2020,3:41:00,13075.88,13081.39,13075.88,13079.85,0.0192
06.01.2020 03:42:00.000 GMT+0100,06.01.2020 03:42:00,06.01.2020,3:42:00,13079.7,13080.69,13078.4,13080.5,0.0092
06.01.2020 03:43:00.000 GMT+0100,06.01.2020 03:43:00,06.01.2020,3:43:00,13079.69,13079.7,13078.17,13079,0.0114
06.01.2020 03:44:00.000 GMT+0100,06.01.2020 03:44:00,06.01.2020,3:44:00,13079,13079.88,13078.15,13078.17,0.0117
06.01.2020 03:45:00.000 GMT+0100,06.01.2020 03:45:00,06.01.2020,3:45:00,13078.36,13079.89,13078.15,13079.18,0.0255
06.01.2020 03:46:00.000 GMT+0100,06.01.2020 03:46:00,06.01.2020,3:46:00,13079.36,13080.15,13079.35,13079.35,0.0044
06.01.2020 03:47:00.000 GMT+0100,06.01.2020 03:47:00,06.01.2020,3:47:00,13077.38,13078.39,13077.35,13077.38,0.012
06.01.2020 03:48:00.000 GMT+0100,06.01.2020 03:48:00,06.01.2020,3:48:00,13078.3,13079,13077.38,13077.88,0.0111
06.01.2020 03:49:00.000 GMT+0100,06.01.2020 03:49:00,06.01.2020,3:49:00,13077.5,13078,13076.39,13077.38,0.0129
06.01.2020 03:50:00.000 GMT+0100,06.01.2020 03:50:00,06.01.2020,3:50:00,13077,13080.85,13076.8,13080.35,0.0187
06.01.2020 03:51:00.000 GMT+0100,06.01.2020 03:51:00,06.01.2020,3:51:00,13079.87,13080,13078.35,13079.7,0.0148
06.01.2020 03:52:00.000 GMT+0100,06.01.2020 03:52:00,06.01.2020,3:52:00,13079.7,13084.89,13079.18,13083.36,0.0285
06.01.2020 03:53:00.000 GMT+0100,06.01.2020 03:53:00,06.01.2020,3:53:00,13083.15,13086.15,13083.15,13083.85,0.0123
06.01.2020 03:54:00.000 GMT+0100,06.01.2020 03:54:00,06.01.2020,3:54:00,13084.16,13086.67,13084.16,13085.35,0.0209
06.01.2020 03:55:00.000 GMT+0100,06.01.2020 03:55:00,06.01.2020,3:55:00,13085.2,13086,13083.67,13083.86,0.0177
06.01.2020 03:56:00.000 GMT+0100,06.01.2020 03:56:00,06.01.2020,3:56:00,13084.37,13084.37,13081.5,13081.5,0.0063
06.01.2020 03:57:00.000 GMT+0100,06.01.2020 03:57:00,06.01.2020,3:57:00,13082.36,13083.68,13081.85,13081.85,0.0104
06.01.2020 03:58:00.000 GMT+0100,06.01.2020 03:58:00,06.01.2020,3:58:00,13081.66,13081.66,13079.36,13080.87,0.0172
06.01.2020 03:59:00.000 GMT+0100,06.01.2020 03:59:00,06.01.2020,3:59:00,13081.15,13082.85,13080.36,13082.38,0.0147
06.01.2020 04:00:00.000 GMT+0100,06.01.2020 04:00:00,06.01.2020,4:00:00,13081.85,13083.36,13080.38,13081.89,0.0183
06.01.2020 04:01:00.000 GMT+0100,06.01.2020 04:01:00,06.01.2020,4:01:00,13081.67,13082.8,13079.88,13082.37,0.015
06.01.2020 04:02:00.000 GMT+0100,06.01.2020 04:02:00,06.01.2020,4:02:00,13082.19,13082.19,13080.35,13081.39,0.0173
06.01.2020 04:03:00.000 GMT+0100,06.01.2020 04:03:00,06.01.2020,4:03:00,13081.68,13085.87,13081.68,13084.7,0.0216
06.01.2020 04:04:00.000 GMT+0100,06.01.2020 04:04:00,06.01.2020,4:04:00,13084.37,13084.37,13081.37,13081.67,0.0222
06.01.2020 04:05:00.000 GMT+0100,06.01.2020 04:05:00,06.01.2020,4:05:00,13082.15,13082.37,13080.4,13080.85,0.0232
06.01.2020 04:06:00.000 GMT+0100,06.01.2020 04:06:00,06.01.2020,4:06:00,13080.85,13083.37,13080.8,13082.69,0.0179
06.01.2020 04:07:00.000 GMT+0100,06.01.2020 04:07:00,06.01.2020,4:07:00,13082.85,13083.68,13081.38,13081.88,0.0136
06.01.2020 04:08:00.000 GMT+0100,06.01.2020 04:08:00,06.01.2020,4:08:00,13083.3,13083.3,13080.9,13081.18,0.0122
06.01.2020 04:09:00.000 GMT+0100,06.01.2020 04:09:00,06.01.2020,4:09:00,13081.38,13081.39,13079.87,13080.36,0.0141
06.01.2020 04:10:00.000 GMT+0100,06.01.2020 04:10:00,06.01.2020,4:10:00,13080.67,13082.16,13080,13081.4,0.0146
06.01.2020 04:11:00.000 GMT+0100,06.01.2020 04:11:00,06.01.2020,4:11:00,13080.9,13081.18,13079.36,13080.68,0.0178
06.01.2020 04:12:00.000 GMT+0100,06.01.2020 04:12:00,06.01.2020,4:12:00,13080.35,13082.8,13079.66,13082.37,0.0258
06.01.2020 04:13:00.000 GMT+0100,06.01.2020 04:13:00,06.01.2020,4:13:00,13082.18,13082.18,13080.19,13080.5,0.0131
06.01.2020 04:14:00.000 GMT+0100,06.01.2020 04:14:00,06.01.2020,4:14:00,13080.8,13083.86,13079.38,13082.37,0.0173
06.01.2020 04:15:00.000 GMT+0100,06.01.2020 04:15:00,06.01.2020,4:15:00,13082.89,13082.89,13080.36,13081.39,0.0181
06.01.2020 04:16:00.000 GMT+0100,06.01.2020 04:16:00,06.01.2020,4:16:00,13081.2,13082,13080.5,13080.89,0.013
06.01.2020 04:17:00.000 GMT+0100,06.01.2020 04:17:00,06.01.2020,4:17:00,13081.16,13081.35,13078.88,13080.4,0.0136
06.01.2020 04:18:00.000 GMT+0100,06.01.2020 04:18:00,06.01.2020,4:18:00,13080.7,13080.7,13079.36,13080.36,0.007
06.01.2020 04:19:00.000 GMT+0100,06.01.2020 04:19:00,06.01.2020,4:19:00,13079.9,13080.39,13078.65,13080.39,0.0134
06.01.2020 04:20:00.000 GMT+0100,06.01.2020 04:20:00,06.01.2020,4:20:00,13079.39,13081,13079.39,13081,0.0064
06.01.2020 04:21:00.000 GMT+0100,06.01.2020 04:21:00,06.01.2020,4:21:00,13080.38,13080.88,13078.88,13080.65,0.0109
06.01.2020 04:22:00.000 GMT+0100,06.01.2020 04:22:00,06.01.2020,4:22:00,13080.36,13081,13078.86,13080.5,0.0162
06.01.2020 04:23:00.000 GMT+0100,06.01.2020 04:23:00,06.01.2020,4:23:00,13080.89,13082.19,13080.4,13081.85,0.008
06.01.2020 04:24:00.000 GMT+0100,06.01.2020 04:24:00,06.01.2020,4:24:00,13081.69,13082.3,13080.39,13081.36,0.0088
06.01.2020 04:25:00.000 GMT+0100,06.01.2020 04:25:00,06.01.2020,4:25:00,13080.89,13083.16,13080.89,13082.87,0.0075
06.01.2020 04:26:00.000 GMT+0100,06.01.2020 04:26:00,06.01.2020,4:26:00,13082.69,13085,13082.69,13083.69,0.0194
06.01.2020 04:27:00.000 GMT+0100,06.01.2020 04:27:00,06.01.2020,4:27:00,13083.88,13084,13083.37,13083.66,0.0088
06.01.2020 04:28:00.000 GMT+0100,06.01.2020 04:28:00,06.01.2020,4:28:00,13083.89,13084.65,13083.36,13083.36,0.0075
06.01.2020 04:29:00.000 GMT+0100,06.01.2020 04:29:00,06.01.2020,4:29:00,13083.65,13085.65,13083.65,13084.39,0.0076
06.01.2020 04:30:00.000 GMT+0100,06.01.2020 04:30:00,06.01.2020,4:30:00,13084.16,13084.37,13082.9,13083.88,0.0133
06.01.2020 04:31:00.000 GMT+0100,06.01.2020 04:31:00,06.01.2020,4:31:00,13084.17,13084.36,13082.85,13083.35,0.0063
06.01.2020 04:32:00.000 GMT+0100,06.01.2020 04:32:00,06.01.2020,4:32:00,13083.69,13086.5,13083.67,13084.36,0.013
06.01.2020 04:33:00.000 GMT+0100,06.01.2020 04:33:00,06.01.2020,4:33:00,13083.35,13088.66,13083.35,13086.88,0.0125
06.01.2020 04:34:00.000 GMT+0100,06.01.2020 04:34:00,06.01.2020,4:34:00,13086.19,13087.5,13084.68,13086.38,0.013
06.01.2020 04:35:00.000 GMT+0100,06.01.2020 04:35:00,06.01.2020,4:35:00,13086.87,13086.87,13082.85,13082.9,0.0221
06.01.2020 04:36:00.000 GMT+0100,06.01.2020 04:36:00,06.01.2020,4:36:00,13082.65,13083.35,13081.7,13082.89,0.0098
06.01.2020 04:37:00.000 GMT+0100,06.01.2020 04:37:00,06.01.2020,4:37:00,13082.4,13082.4,13081.5,13081.5,0.0027
06.01.2020 04:38:00.000 GMT+0100,06.01.2020 04:38:00,06.01.2020,4:38:00,13080.89,13081.5,13080.87,13081.5,0.0033
06.01.2020 04:39:00.000 GMT+0100,06.01.2020 04:39:00,06.01.2020,4:39:00,13080.9,13080.9,13079.7,13079.7,0.0025
06.01.2020 04:40:00.000 GMT+0100,06.01.2020 04:40:00,06.01.2020,4:40:00,13079.7,13082.89,13079.15,13082.19,0.0129
06.01.2020 04:41:00.000 GMT+0100,06.01.2020 04:41:00,06.01.2020,4:41:00,13082,13082.19,13082,13082.19,0.0011
06.01.2020 04:42:00.000 GMT+0100,06.01.2020 04:42:00,06.01.2020,4:42:00,13083,13084.38,13082.85,13084.37,0.0157
06.01.2020 04:43:00.000 GMT+0100,06.01.2020 04:43:00,06.01.2020,4:43:00,13084.67,13085.37,13083.85,13085,0.0192
06.01.2020 04:44:00.000 GMT+0100,06.01.2020 04:44:00,06.01.2020,4:44:00,13084.66,13084.66,13082.9,13084,0.0182
06.01.2020 04:45:00.000 GMT+0100,06.01.2020 04:45:00,06.01.2020,4:45:00,13084.17,13084.5,13082.69,13082.69,0.0088
06.01.2020 04:46:00.000 GMT+0100,06.01.2020 04:46:00,06.01.2020,4:46:00,13082,13082.88,13081,13082.88,0.0076
06.01.2020 04:47:00.000 GMT+0100,06.01.2020 04:47:00,06.01.2020,4:47:00,13083.5,13084,13081.86,13084,0.0176
06.01.2020 04:48:00.000 GMT+0100,06.01.2020 04:48:00,06.01.2020,4:48:00,13083.68,13085.2,13083.35,13083.89,0.0172
06.01.2020 04:49:00.000 GMT+0100,06.01.2020 04:49:00,06.01.2020,4:49:00,13084.3,13086.36,13084.15,13086.36,0.0098
06.01.2020 04:50:00.000 GMT+0100,06.01.2020 04:50:00,06.01.2020,4:50:00,13086.2,13089.39,13085.15,13089.39,0.021
06.01.2020 04:51:00.000 GMT+0100,06.01.2020 04:51:00,06.01.2020,4:51:00,13089.85,13094,13089.8,13094,0.0148
06.01.2020 04:52:00.000 GMT+0100,06.01.2020 04:52:00,06.01.2020,4:52:00,13093.4,13093.89,13090.35,13093.5,0.0319
06.01.2020 04:53:00.000 GMT+0100,06.01.2020 04:53:00,06.01.2020,4:53:00,13093.15,13094.8,13092.37,13093.37,0.0082
06.01.2020 04:54:00.000 GMT+0100,06.01.2020 04:54:00,06.01.2020,4:54:00,13094.37,13097,13094.35,13094.85,0.0217
06.01.2020 04:55:00.000 GMT+0100,06.01.2020 04:55:00,06.01.2020,4:55:00,13095.36,13096.88,13092.85,13093.8,0.0268
06.01.2020 04:56:00.000 GMT+0100,06.01.2020 04:56:00,06.01.2020,4:56:00,13094,13094.5,13092.86,13094.5,0.0091
06.01.2020 04:57:00.000 GMT+0100,06.01.2020 04:57:00,06.01.2020,4:57:00,13093.86,13093.86,13090.86,13091.5,0.0158
06.01.2020 04:58:00.000 GMT+0100,06.01.2020 04:58:00,06.01.2020,4:58:00,13091.89,13092.87,13091.37,13091.87,0.0069
06.01.2020 04:59:00.000 GMT+0100,06.01.2020 04:59:00,06.01.2020,4:59:00,13091.68,13093.36,13091.18,13093.36,0.0135
06.01.2020 05:00:00.000 GMT+0100,06.01.2020 05:00:00,06.01.2020,5:00:00,13093.2,13094.2,13092.7,13093.15,0.0157
06.01.2020 05:01:00.000 GMT+0100,06.01.2020 05:01:00,06.01.2020,5:01:00,13093.69,13093.69,13092.88,13093.16,0.011
06.01.2020 05:02:00.000 GMT+0100,06.01.2020 05:02:00,06.01.2020,5:02:00,13093.35,13093.68,13090.8,13091.38,0.0123
06.01.2020 05:03:00.000 GMT+0100,06.01.2020 05:03:00,06.01.2020,5:03:00,13091.86,13092.19,13089.4,13090.37,0.0091
06.01.2020 05:04:00.000 GMT+0100,06.01.2020 05:04:00,06.01.2020,5:04:00,13090.37,13091.69,13090.37,13091.39,0.0043
06.01.2020 05:05:00.000 GMT+0100,06.01.2020 05:05:00,06.01.2020,5:05:00,13091.8,13092.16,13089.85,13090.85,0.0101
06.01.2020 05:06:00.000 GMT+0100,06.01.2020 05:06:00,06.01.2020,5:06:00,13090.4,13092.38,13090.4,13091.88,0.0052
06.01.2020 05:07:00.000 GMT+0100,06.01.2020 05:07:00,06.01.2020,5:07:00,13091.66,13093.88,13091.5,13093.88,0.0086
06.01.2020 05:08:00.000 GMT+0100,06.01.2020 05:08:00,06.01.2020,5:08:00,13094.3,13094.3,13092.37,13092.37,0.0039
06.01.2020 05:09:00.000 GMT+0100,06.01.2020 05:09:00,06.01.2020,5:09:00,13091.9,13094.39,13091.9,13094.39,0.0055
06.01.2020 05:10:00.000 GMT+0100,06.01.2020 05:10:00,06.01.2020,5:10:00,13094.39,13096.17,13093,13096.17,0.0122
06.01.2020 05:11:00.000 GMT+0100,06.01.2020 05:11:00,06.01.2020,5:11:00,13096.35,13098.18,13095.85,13096.37,0.0176
06.01.2020 05:12:00.000 GMT+0100,06.01.2020 05:12:00,06.01.2020,5:12:00,13097.85,13100.88,13097.5,13099.9,0.0198
06.01.2020 05:13:00.000 GMT+0100,06.01.2020 05:13:00,06.01.2020,5:13:00,13099.8,13099.8,13096.4,13098.65,0.0249
06.01.2020 05:14:00.000 GMT+0100,06.01.2020 05:14:00,06.01.2020,5:14:00,13098.36,13100.65,13098.36,13100.4,0.0178
06.01.2020 05:15:00.000 GMT+0100,06.01.2020 05:15:00,06.01.2020,5:15:00,13100.65,13101.38,13097.39,13097.39,0.0157
06.01.2020 05:16:00.000 GMT+0100,06.01.2020 05:16:00,06.01.2020,5:16:00,13098.35,13100.8,13097.37,13100.38,0.0217
06.01.2020 05:17:00.000 GMT+0100,06.01.2020 05:17:00,06.01.2020,5:17:00,13100.65,13101,13099.2,13099.5,0.0103
06.01.2020 05:18:00.000 GMT+0100,06.01.2020 05:18:00,06.01.2020,5:18:00,13099.67,13101.68,13099.67,13100.4,0.0115
06.01.2020 05:19:00.000 GMT+0100,06.01.2020 05:19:00,06.01.2020,5:19:00,13099.9,13101.85,13099.9,13101.85,0.0065
06.01.2020 05:20:00.000 GMT+0100,06.01.2020 05:20:00,06.01.2020,5:20:00,13102.15,13104.65,13101.89,13103.36,0.0285
06.01.2020 05:21:00.000 GMT+0100,06.01.2020 05:21:00,06.01.2020,5:21:00,13103.2,13105.89,13103.2,13104.37,0.0187
06.01.2020 05:22:00.000 GMT+0100,06.01.2020 05:22:00,06.01.2020,5:22:00,13104.17,13106.38,13103.36,13106.38,0.0088
06.01.2020 05:23:00.000 GMT+0100,06.01.2020 05:23:00,06.01.2020,5:23:00,13106.67,13112,13106.35,13112,0.028
06.01.2020 05:24:00.000 GMT+0100,06.01.2020 05:24:00,06.01.2020,5:24:00,13111.69,13115,13110.86,13110.86,0.0322
06.01.2020 05:25:00.000 GMT+0100,06.01.2020 05:25:00,06.01.2020,5:25:00,13111.5,13116,13111.2,13114.87,0.0236
06.01.2020 05:26:00.000 GMT+0100,06.01.2020 05:26:00,06.01.2020,5:26:00,13115.5,13118.68,13114.85,13116.88,0.0389
06.01.2020 05:27:00.000 GMT+0100,06.01.2020 05:27:00,06.01.2020,5:27:00,13117.3,13119.19,13116.68,13117.89,0.0202
06.01.2020 05:28:00.000 GMT+0100,06.01.2020 05:28:00,06.01.2020,5:28:00,13118.17,13119.16,13116.85,13116.85,0.034
06.01.2020 05:29:00.000 GMT+0100,06.01.2020 05:29:00,06.01.2020,5:29:00,13117.38,13118.37,13114.18,13114.35,0.0241
06.01.2020 05:30:00.000 GMT+0100,06.01.2020 05:30:00,06.01.2020,5:30:00,13113.89,13114.86,13112.89,13113.37,0.0171
06.01.2020 05:31:00.000 GMT+0100,06.01.2020 05:31:00,06.01.2020,5:31:00,13112.89,13113.67,13110,13110.36,0.0199
06.01.2020 05:32:00.000 GMT+0100,06.01.2020 05:32:00,06.01.2020,5:32:00,13110.89,13111,13107.9,13108.37,0.021
06.01.2020 05:33:00.000 GMT+0100,06.01.2020 05:33:00,06.01.2020,5:33:00,13108.15,13110.4,13107.36,13109.18,0.028
06.01.2020 05:34:00.000 GMT+0100,06.01.2020 05:34:00,06.01.2020,5:34:00,13109.5,13110.69,13108.67,13109.37,0.0144
06.01.2020 05:35:00.000 GMT+0100,06.01.2020 05:35:00,06.01.2020,5:35:00,13109.67,13110.36,13109.4,13110,0.0092
06.01.2020 05:36:00.000 GMT+0100,06.01.2020 05:36:00,06.01.2020,5:36:00,13109.39,13111.8,13109.39,13110.89,0.0096
06.01.2020 05:37:00.000 GMT+0100,06.01.2020 05:37:00,06.01.2020,5:37:00,13110.89,13114.39,13110.89,13113.66,0.0085
06.01.2020 05:38:00.000 GMT+0100,06.01.2020 05:38:00,06.01.2020,5:38:00,13112.85,13113.66,13112,13113.66,0.0072
06.01.2020 05:39:00.000 GMT+0100,06.01.2020 05:39:00,06.01.2020,5:39:00,13114,13115.89,13114,13114.89,0.0171
06.01.2020 05:40:00.000 GMT+0100,06.01.2020 05:40:00,06.01.2020,5:40:00,13114.37,13116.88,13113.66,13115.87,0.0166
06.01.2020 05:41:00.000 GMT+0100,06.01.2020 05:41:00,06.01.2020,5:41:00,13116.5,13118.19,13116.5,13118,0.0161
06.01.2020 05:42:00.000 GMT+0100,06.01.2020 05:42:00,06.01.2020,5:42:00,13117.69,13118,13115.35,13115.35,0.0102
06.01.2020 05:43:00.000 GMT+0100,06.01.2020 05:43:00,06.01.2020,5:43:00,13115.16,13115.38,13114.15,13114.39,0.0132
06.01.2020 05:44:00.000 GMT+0100,06.01.2020 05:44:00,06.01.2020,5:44:00,13114.17,13114.17,13111.86,13112.5,0.0151
06.01.2020 05:45:00.000 GMT+0100,06.01.2020 05:45:00,06.01.2020,5:45:00,13112.66,13112.9,13112.37,13112.37,0.0071
06.01.2020 05:46:00.000 GMT+0100,06.01.2020 05:46:00,06.01.2020,5:46:00,13112.7,13113.69,13112.69,13112.69,0.0066
06.01.2020 05:47:00.000 GMT+0100,06.01.2020 05:47:00,06.01.2020,5:47:00,13111.86,13113.86,13111.4,13113.86,0.0141
06.01.2020 05:48:00.000 GMT+0100,06.01.2020 05:48:00,06.01.2020,5:48:00,13113.66,13113.66,13112.5,13113.19,0.0054
06.01.2020 05:49:00.000 GMT+0100,06.01.2020 05:49:00,06.01.2020,5:49:00,13113.36,13113.9,13113.36,13113.89,0.003
06.01.2020 05:50:00.000 GMT+0100,06.01.2020 05:50:00,06.01.2020,5:50:00,13113.38,13114.2,13111.4,13111.4,0.0087
06.01.2020 05:51:00.000 GMT+0100,06.01.2020 05:51:00,06.01.2020,5:51:00,13111.16,13111.38,13108.7,13108.7,0.0118
06.01.2020 05:52:00.000 GMT+0100,06.01.2020 05:52:00,06.01.2020,5:52:00,13108.88,13109.87,13108.37,13108.37,0.0125
06.01.2020 05:53:00.000 GMT+0100,06.01.2020 05:53:00,06.01.2020,5:53:00,13107.67,13108.87,13107.17,13108.38,0.0113
06.01.2020 05:54:00.000 GMT+0100,06.01.2020 05:54:00,06.01.2020,5:54:00,13107.85,13109.89,13107.36,13109.67,0.0095
06.01.2020 05:55:00.000 GMT+0100,06.01.2020 05:55:00,06.01.2020,5:55:00,13110.19,13113.35,13110.16,13112.89,0.0114
06.01.2020 05:56:00.000 GMT+0100,06.01.2020 05:56:00,06.01.2020,5:56:00,13112.39,13112.89,13111.9,13112.88,0.0061
06.01.2020 05:57:00.000 GMT+0100,06.01.2020 05:57:00,06.01.2020,5:57:00,13113.2,13114.36,13113,13114.36,0.0101
06.01.2020 05:58:00.000 GMT+0100,06.01.2020 05:58:00,06.01.2020,5:58:00,13114,13116.87,13114,13116.37,0.014
06.01.2020 05:59:00.000 GMT+0100,06.01.2020 05:59:00,06.01.2020,5:59:00,13116.3,13116.3,13113.88,13115.89,0.0096
06.01.2020 06:00:00.000 GMT+0100,06.01.2020 06:00:00,06.01.2020,6:00:00,13115.8,13117.4,13114.85,13115.35,0.0242
06.01.2020 06:01:00.000 GMT+0100,06.01.2020 06:01:00,06.01.2020,6:01:00,13115.18,13115.5,13111,13111.19,0.016
06.01.2020 06:02:00.000 GMT+0100,06.01.2020 06:02:00,06.01.2020,6:02:00,13111.36,13111.9,13108.87,13109.35,0.0206
06.01.2020 06:03:00.000 GMT+0100,06.01.2020 06:03:00,06.01.2020,6:03:00,13109.67,13113.67,13109.37,13112.89,0.0213
06.01.2020 06:04:00.000 GMT+0100,06.01.2020 06:04:00,06.01.2020,6:04:00,13112.66,13114.19,13111.35,13113.9,0.03
06.01.2020 06:05:00.000 GMT+0100,06.01.2020 06:05:00,06.01.2020,6:05:00,13113.9,13113.9,13109.38,13109.86,0.0182
06.01.2020 06:06:00.000 GMT+0100,06.01.2020 06:06:00,06.01.2020,6:06:00,13110.2,13110.2,13107.87,13108.65,0.0138
06.01.2020 06:07:00.000 GMT+0100,06.01.2020 06:07:00,06.01.2020,6:07:00,13108.37,13109.8,13107.68,13107.86,0.0161
06.01.2020 06:08:00.000 GMT+0100,06.01.2020 06:08:00,06.01.2020,6:08:00,13107.65,13108.65,13105.8,13106,0.0253
06.01.2020 06:09:00.000 GMT+0100,06.01.2020 06:09:00,06.01.2020,6:09:00,13105.7,13105.87,13100.69,13101.68,0.0296
06.01.2020 06:10:00.000 GMT+0100,06.01.2020 06:10:00,06.01.2020,6:10:00,13101.88,13101.9,13097.68,13097.68,0.0222
06.01.2020 06:11:00.000 GMT+0100,06.01.2020 06:11:00,06.01.2020,6:11:00,13097.86,13102.85,13096.16,13099.85,0.0324
06.01.2020 06:12:00.000 GMT+0100,06.01.2020 06:12:00,06.01.2020,6:12:00,13099.67,13100.3,13099.18,13099.85,0.0083
06.01.2020 06:13:00.000 GMT+0100,06.01.2020 06:13:00,06.01.2020,6:13:00,13099.66,13101.9,13099.19,13101.4,0.0182
06.01.2020 06:14:00.000 GMT+0100,06.01.2020 06:14:00,06.01.2020,6:14:00,13101.3,13101.88,13099.85,13101.37,0.008
06.01.2020 06:15:00.000 GMT+0100,06.01.2020 06:15:00,06.01.2020,6:15:00,13101.9,13103,13100.87,13102.17,0.0214
06.01.2020 06:16:00.000 GMT+0100,06.01.2020 06:16:00,06.01.2020,6:16:00,13102.35,13102.35,13097.8,13099.35,0.0232
06.01.2020 06:17:00.000 GMT+0100,06.01.2020 06:17:00,06.01.2020,6:17:00,13099.89,13099.89,13097.67,13098.4,0.0221
06.01.2020 06:18:00.000 GMT+0100,06.01.2020 06:18:00,06.01.2020,6:18:00,13098.67,13101.16,13098.35,13100.68,0.021
06.01.2020 06:19:00.000 GMT+0100,06.01.2020 06:19:00,06.01.2020,6:19:00,13100.86,13101,13099.38,13100.39,0.0096
06.01.2020 06:20:00.000 GMT+0100,06.01.2020 06:20:00,06.01.2020,6:20:00,13100.85,13101.87,13099.86,13099.86,0.0097
06.01.2020 06:21:00.000 GMT+0100,06.01.2020 06:21:00,06.01.2020,6:21:00,13099.8,13100.85,13099.37,13100.39,0.0085
06.01.2020 06:22:00.000 GMT+0100,06.01.2020 06:22:00,06.01.2020,6:22:00,13099.36,13100.37,13098.87,13100.37,0.0079
06.01.2020 06:23:00.000 GMT+0100,06.01.2020 06:23:00,06.01.2020,6:23:00,13100.66,13102.15,13098.9,13102.15,0.0188
06.01.2020 06:24:00.000 GMT+0100,06.01.2020 06:24:00,06.01.2020,6:24:00,13102.37,13103.38,13101.36,13102,0.0123
06.01.2020 06:25:00.000 GMT+0100,06.01.2020 06:25:00,06.01.2020,6:25:00,13102,13103.68,13102,13103.35,0.0117
06.01.2020 06:26:00.000 GMT+0100,06.01.2020 06:26:00,06.01.2020,6:26:00,13103.85,13103.85,13102.65,13102.65,0.0055
06.01.2020 06:27:00.000 GMT+0100,06.01.2020 06:27:00,06.01.2020,6:27:00,13102.86,13103.86,13101,13101,0.0107
06.01.2020 06:28:00.000 GMT+0100,06.01.2020 06:28:00,06.01.2020,6:28:00,13100.67,13102.2,13100.35,13101.17,0.0097
06.01.2020 06:29:00.000 GMT+0100,06.01.2020 06:29:00,06.01.2020,6:29:00,13100.85,13102,13098.9,13101.36,0.014
06.01.2020 06:30:00.000 GMT+0100,06.01.2020 06:30:00,06.01.2020,6:30:00,13100.86,13102.37,13098.88,13102.16,0.0159
06.01.2020 06:31:00.000 GMT+0100,06.01.2020 06:31:00,06.01.2020,6:31:00,13101.89,13101.89,13098.85,13100.5,0.0165
06.01.2020 06:32:00.000 GMT+0100,06.01.2020 06:32:00,06.01.2020,6:32:00,13100.18,13101.18,13099.89,13099.89,0.0113
06.01.2020 06:33:00.000 GMT+0100,06.01.2020 06:33:00,06.01.2020,6:33:00,13100.3,13100.5,13099.88,13099.89,0.0055
06.01.2020 06:34:00.000 GMT+0100,06.01.2020 06:34:00,06.01.2020,6:34:00,13100.9,13103.38,13100.9,13103.38,0.0097
06.01.2020 06:35:00.000 GMT+0100,06.01.2020 06:35:00,06.01.2020,6:35:00,13103.66,13103.66,13101.85,13102.36,0.009
06.01.2020 06:36:00.000 GMT+0100,06.01.2020 06:36:00,06.01.2020,6:36:00,13102.18,13103.66,13102,13102.38,0.0109
06.01.2020 06:37:00.000 GMT+0100,06.01.2020 06:37:00,06.01.2020,6:37:00,13102.68,13104.5,13101.89,13101.89,0.0138
06.01.2020 06:38:00.000 GMT+0100,06.01.2020 06:38:00,06.01.2020,6:38:00,13102.2,13102.86,13099.68,13100.37,0.019
06.01.2020 06:39:00.000 GMT+0100,06.01.2020 06:39:00,06.01.2020,6:39:00,13099.66,13100.17,13098.87,13098.89,0.0078
06.01.2020 06:40:00.000 GMT+0100,06.01.2020 06:40:00,06.01.2020,6:40:00,13099.16,13101.88,13099.16,13101.39,0.0154
06.01.2020 06:41:00.000 GMT+0100,06.01.2020 06:41:00,06.01.2020,6:41:00,13101.68,13103.35,13101.36,13101.39,0.0141
06.01.2020 06:42:00.000 GMT+0100,06.01.2020 06:42:00,06.01.2020,6:42:00,13101.9,13104.85,13101.9,13103.87,0.0108
06.01.2020 06:43:00.000 GMT+0100,06.01.2020 06:43:00,06.01.2020,6:43:00,13104.38,13107.15,13104.38,13105.5,0.0183
06.01.2020 06:44:00.000 GMT+0100,06.01.2020 06:44:00,06.01.2020,6:44:00,13105.2,13105.2,13102.87,13104.5,0.0195
06.01.2020 06:45:00.000 GMT+0100,06.01.2020 06:45:00,06.01.2020,6:45:00,13105.17,13106.85,13104.87,13104.87,0.0108
